STU_ID,SCH_ID,F3ERN2011,F3C02,F3EVRGED,F3EVERDO,BYMOTHED,BYS14,BYRACE,BYP61,F3ATTAINMENT,BYTXCSTD,BYSES1,F3JUNEDSTAT,F3REGION,F3B35
107216,1072,25000,40,0,0,2,1,7,-4,2,36.39,-0.36,4,1,0
107217,1072,35000,-7,0,0,2,1,7,1,3,57.89,-0.84,3,1,-7
107218,1072,5500,40,1,1,2,2,4,0,3,36.77,-0.03,1,1,0
107219,1072,-4,-4,0,0,3,1,7,1,-4,36.27,0.39,-4,-4,-4
107220,1072,12000,30,0,0,6,1,7,1,4,57.48,0.05,3,1,-3
107221,1072,15000,40,0,0,2,1,7,1,2,41.69,-0.21,4,1,1
107222,1072,60000,40,0,0,4,1,7,0,5,60.53,-0.25,3,1,1
107223,1072,35000,50,0,0,4,-9,7,0,2,52.5,0.58,4,1,0
107224,1072,0,-3,1,1,4,2,7,1,3,50.43,0.44,3,1,-3
107225,1072,2000,40,0,1,2,1,7,0,2,43.08,-0.21,4,1,0
107226,1072,0,-3,0,0,1,1,2,-4,2,45.83,0.13,4,1,-3
107229,1072,-4,-4,0,0,2,1,7,0,-4,37.17,0.06,-4,-4,-4
107231,1072,-4,-4,0,0,2,1,7,-4,-4,47.1,0.62,-4,-4,-4
107232,1072,-4,-4,0,0,5,2,7,1,-4,55.71,-0.21,-4,-4,-4
108101,1081,20000,40,0,0,6,2,7,0,5,50.6,0.99,3,1,0
108103,1081,-8,-8,0,0,7,1,7,1,-8,62.52,1.39,-8,-8,-8
108105,1081,855,6,0,0,8,2,2,0,3,74.36,1.28,1,3,0
108106,1081,0,40,0,0,6,2,7,0,6,55.39,1.36,3,1,1
108107,1081,-8,-8,0,0,7,1,2,0,-8,51.91,1.48,-8,-8,-8
108109,1081,58000,40,0,0,6,2,7,0,6,61.8,0.72,3,3,1
108110,1081,5000,40,0,0,7,1,7,0,8,54.9,1.46,1,1,0
108111,1081,65000,40,0,0,6,1,2,0,6,66.52,1.19,3,1,1
108115,1081,20000,60,0,0,7,2,7,0,5,40.44,0.76,3,1,1
108117,1081,0,-3,0,0,6,1,7,0,6,61.89,0.45,1,1,-3
108120,1081,40000,35,0,0,6,2,7,0,3,62.55,0.68,1,3,1
108122,1081,28000,40,0,0,8,2,7,1,6,69.1,1.29,3,1,0
108125,1081,45000,60,0,0,6,1,2,0,6,52.56,1.09,3,1,0
108126,1081,65000,45,0,0,6,2,2,0,8,59.26,1.27,3,3,1
108127,1081,32000,40,0,0,2,2,7,0,7,72.11,0.35,3,3,0
108128,1081,-4,-4,0,0,7,2,7,0,-4,59.87,1.45,-4,-4,-4
108129,1081,0,-3,0,0,7,2,7,0,10,75.55,1.52,3,1,1
108201,1082,25000,40,0,0,2,2,7,1,3,52.26,0.51,1,1,0
108203,1082,-4,-4,0,0,4,1,7,0,-4,55.17,0.36,-4,-4,-4
108204,1082,39000,50,0,0,2,1,7,0,5,46.51,-0.18,3,1,1
108205,1082,-4,-4,0,0,5,1,2,1,-4,61.38,0.35,-4,-4,-4
108206,1082,44000,36,0,0,2,2,7,0,5,47.22,0.11,1,1,1
108207,1082,30000,40,0,0,2,2,4,0,6,43.54,-1.08,3,1,0
108208,1082,0,-3,0,0,2,2,7,0,5,51.46,0.49,1,3,-3
108209,1082,7000,40,0,1,-4,-4,-4,-4,1,43.8,-4,4,1,1
108210,1082,21000,30,0,0,4,1,7,0,6,55.04,-0.08,3,4,1
108211,1082,20000,24,0,1,2,2,7,1,2,52.14,-0.19,4,1,0
108212,1082,30000,50,0,0,2,1,7,0,3,60.29,0.47,3,1,0
108214,1082,48000,80,0,1,4,1,7,1,1,33.31,-0.74,4,1,0
108216,1082,-4,-4,0,0,6,1,3,0,-4,52.04,0.77,-4,-4,-4
108217,1082,50000,36,0,0,4,2,7,0,6,58.07,0.35,3,1,1
108220,1082,0,-3,0,0,1,1,7,0,2,46.96,-0.32,4,1,-3
108221,1082,53000,38,0,0,1,1,7,0,6,62.31,0.1,3,3,1
108222,1082,-8,-8,0,0,7,1,7,0,-8,51.91,0.67,-8,-8,-8
108223,1082,45000,-7,0,0,2,1,7,0,3,52.19,-0.27,3,1,-7
108225,1082,-4,-4,0,0,4,1,7,1,-4,53.11,0.48,-4,-4,-4
108226,1082,22000,36,0,0,3,1,7,0,5,59.93,0.58,2,1,0
108227,1082,41000,50,0,0,6,2,7,0,3,59.35,0.45,3,1,0
108228,1082,45000,25,0,0,6,1,7,0,10,69.31,0.83,3,1,0
108229,1082,38000,40,0,0,5,1,7,-3,2,52.01,-0.5,4,1,1
108230,1082,0,-3,1,1,3,2,7,1,3,62.28,0.24,3,3,-3
109102,1091,40000,42,0,0,2,2,7,-4,4,47.75,-0.43,3,1,0
109103,1091,25000,38,0,0,6,2,7,0,6,58.12,1.09,3,1,1
109104,1091,34000,35,0,0,3,1,7,0,5,54.89,0.68,1,1,0
109105,1091,42000,40,0,0,3,1,7,0,5,49.11,0.31,3,1,0
109106,1091,-4,-4,0,0,3,1,7,1,-4,30.08,-0.13,-4,-4,-4
109107,1091,700,-7,0,0,3,1,2,0,3,44.95,-0.11,3,1,-7
109108,1091,-4,-4,0,0,2,1,7,0,-4,53.17,-0.08,-4,-4,-4
109109,1091,72000,40,0,0,6,1,7,0,6,65.57,0.91,1,1,0
109110,1091,-4,-4,0,0,4,2,3,0,-4,44.64,0.12,-4,-4,-4
109111,1091,35000,-7,1,1,2,1,2,0,3,40.07,-0.91,2,1,-7
109112,1091,-4,-4,0,0,7,1,7,0,-4,50.38,0.93,-4,-4,-4
109113,1091,35000,35,0,0,5,1,7,0,3,58.4,-0.12,1,1,0
109114,1091,-4,-4,0,0,4,2,7,0,-4,39.77,-0.33,-4,-4,-4
109115,1091,44000,50,0,0,2,2,7,0,6,56.65,0.19,1,3,1
109116,1091,-4,-4,0,0,5,2,7,-4,-4,52.25,0.67,-4,-4,-4
109117,1091,-4,-4,0,0,6,2,2,1,-4,54.3,0.85,-4,-4,-4
109118,1091,33000,-7,0,0,5,1,7,0,6,53,0.55,3,1,-7
109119,1091,24000,25,0,0,6,2,2,1,6,59.67,0.72,3,3,0
109120,1091,50000,50,0,0,2,2,7,0,6,56.44,0.29,1,1,1
109121,1091,65000,40,0,0,5,1,2,0,4,50.94,0.64,3,1,1
109122,1091,49000,50,0,0,2,2,7,0,6,47.81,-0.25,3,1,1
109123,1091,12000,-7,0,0,3,1,7,0,5,64.2,0.29,2,1,-7
109124,1091,58000,40,0,0,6,1,7,0,4,63.42,1.04,3,3,0
109125,1091,12500,40,0,0,2,2,2,0,10,58.56,-0.61,3,1,0
109126,1091,-4,-4,0,0,6,2,7,0,-4,54.69,0.9,-4,-4,-4
109127,1091,8000,20,0,0,5,1,7,1,8,55.96,0.59,2,3,0
109128,1091,40000,43,0,0,2,2,7,0,8,54.26,-0.66,3,1,1
109161,1091,11000,20,0,0,-8,-8,-8,-8,6,-8,-8,2,1,0
109201,1092,19000,37,1,1,5,1,3,-4,5,41.03,0.65,3,1,0
109202,1092,13000,45,0,0,4,2,7,1,4,61.9,0.13,1,1,1
109204,1092,0,-3,0,0,7,1,7,0,6,61.4,1.13,1,1,-3
109205,1092,20000,30,0,0,2,2,7,0,3,52.07,0.03,1,1,1
109206,1092,-4,-4,0,0,2,-8,-8,1,-4,-8,-8,-4,-4,-4
109208,1092,43000,38,0,0,6,2,7,1,8,64.94,0.13,1,1,1
109210,1092,25000,40,0,0,2,1,7,0,6,63.04,0.11,3,1,0
109211,1092,20000,40,0,0,4,2,7,0,8,56.6,0.58,3,3,1
109212,1092,0,-3,0,0,7,1,7,0,10,68.72,0.91,3,1,0
109213,1092,10000,40,0,0,2,2,7,0,8,58.61,0.43,3,1,1
109214,1092,70000,40,0,0,7,2,2,1,6,61.78,0.53,3,2,0
109215,1092,30000,50,0,0,2,2,7,1,6,48.26,0.27,1,1,0
109216,1092,30000,60,0,0,4,1,7,0,3,55.43,0.01,3,1,0
109217,1092,0,40,0,0,6,2,7,-4,8,66.5,0.93,3,3,0
109218,1092,60000,42,0,0,4,1,7,0,6,62.83,-0.41,3,1,0
109220,1092,19500,40,0,0,7,1,7,0,6,55.03,1.24,3,3,1
109221,1092,27000,40,0,0,-4,-4,-4,-4,5,57.68,-4,3,1,0
109222,1092,75000,65,0,0,6,2,7,0,6,60.95,1.3,1,1,0
109223,1092,-4,-4,0,0,6,2,7,1,-4,39.23,0.27,-4,-4,-4
109224,1092,21000,40,0,0,2,1,7,0,3,53.88,-0.03,1,3,1
109225,1092,-4,-4,0,0,2,2,7,-3,-4,62.2,-0.35,-4,-4,-4
109226,1092,-4,-4,0,0,2,2,7,0,-4,55.8,0.25,-4,-4,-4
109227,1092,15000,30,0,0,5,1,7,0,3,61.52,-0.52,3,1,0
109230,1092,37000,40,0,0,2,2,7,0,5,52.8,0.67,1,1,0
109231,1092,22500,-7,0,0,3,1,7,1,2,34.81,0.41,4,1,-7
109232,1092,75000,65,0,0,2,1,7,0,2,47.09,-0.01,4,1,0
110101,1101,25000,40,0,0,2,1,7,-4,6,65.95,-0.13,3,3,1
110102,1101,35000,40,0,0,2,1,7,0,2,45.52,0.17,4,1,1
110103,1101,35000,-7,0,0,1,2,7,1,3,52.6,-1.09,2,4,-7
110104,1101,30000,90,0,0,2,1,5,0,6,71.17,-0.24,3,1,1
110105,1101,20000,-7,0,0,2,1,7,0,6,60.39,0.3,2,1,-7
110106,1101,9000,35,0,0,6,1,7,-4,6,48.43,0.99,1,1,0
110107,1101,-4,-4,0,0,5,2,2,1,-4,48.76,-0.07,-4,-4,-4
110108,1101,42000,45,0,0,6,1,7,0,6,63.64,0.94,3,1,0
110109,1101,35000,32,0,0,3,2,2,1,6,61.72,-0.4,3,1,0
110111,1101,25000,40,1,1,1,2,7,1,3,51.7,-0.83,1,1,0
110114,1101,-4,-4,0,0,5,1,7,-4,-4,57.68,-0.16,-4,-4,-4
110116,1101,37000,40,0,0,6,2,7,0,6,60.25,0.71,3,4,0
110117,1101,13000,-7,0,0,2,1,7,1,6,64.62,-0.46,3,1,-7
110118,1101,40000,40,0,0,2,2,7,0,6,51.28,0.14,3,3,1
110119,1101,38000,40,0,0,2,2,7,0,5,61.17,0.18,3,1,1
110120,1101,40000,40,0,0,6,2,7,0,6,69.63,0.53,3,1,1
110122,1101,40000,16,0,0,6,1,7,-7,6,53.72,1.04,3,1,0
110123,1101,25000,46,0,0,4,1,7,1,6,54.15,-0.31,3,1,0
110124,1101,2000,-7,0,0,6,2,7,0,3,69.73,0.98,2,1,-7
110125,1101,60000,65,1,1,1,1,5,-4,4,37.81,-0.48,3,1,0
110126,1101,32000,55,0,0,2,1,7,0,3,44.67,-0.48,3,1,1
110127,1101,32000,50,0,0,6,1,7,0,6,56.74,1.11,3,4,1
110128,1101,19000,45,0,1,2,2,6,1,3,41.04,-0.32,1,1,1
110129,1101,25000,45,0,0,6,2,7,-4,10,58.59,0.22,3,3,1
110130,1101,-4,-4,0,0,5,1,7,-4,-4,51.35,0.66,-4,-4,-4
110201,1102,52000,40,0,0,6,1,7,0,8,50.18,0.67,3,3,0
110202,1102,38000,40,0,0,3,1,7,0,6,61.11,-0.02,3,1,0
110203,1102,25000,40,0,0,4,1,7,0,6,46.82,-0.67,3,1,1
110204,1102,2000,15,0,0,6,1,2,0,10,57.24,1.06,3,1,0
110205,1102,40000,40,0,0,5,1,7,0,5,49.81,0.1,1,3,0
110206,1102,-4,-4,0,1,2,1,4,-4,-4,52.53,-0.77,-4,-4,-4
110207,1102,46000,45,0,0,7,2,7,0,6,59.36,1.39,3,1,0
110209,1102,-4,-4,0,0,4,1,7,-7,-4,46.76,-0.48,-4,-4,-4
110210,1102,28000,42,0,0,2,2,7,0,6,55.89,-0.52,3,1,0
110211,1102,25000,40,0,0,4,2,7,0,6,42.19,0.36,3,1,1
110213,1102,14000,55,0,0,6,1,7,0,6,55.86,1.06,3,1,0
110214,1102,10000,25,0,0,5,2,7,0,3,52.3,0.21,3,1,1
110215,1102,23000,60,0,0,3,2,7,0,6,51.11,0.31,3,3,0
110218,1102,-4,-4,0,0,2,2,7,0,-4,44.12,-0.11,-4,-4,-4
110219,1102,160000,45,0,0,6,1,7,0,10,56.6,1.29,3,1,0
110220,1102,12000,60,0,0,2,2,7,-7,4,42.83,0.01,3,-9,1
110221,1102,36000,40,0,0,2,1,7,-7,3,53.75,-0.25,3,1,0
110222,1102,-4,-4,0,0,1,2,6,-4,-4,44.35,-0.17,-4,-4,-4
110224,1102,55000,-7,0,0,6,2,7,0,8,56.39,0.82,3,1,-7
110225,1102,31000,-7,0,0,5,2,7,-4,6,47.39,0.27,3,1,-7
110226,1102,32000,40,0,0,7,2,7,-4,4,43.8,0.85,1,1,0
110227,1102,3000,20,0,0,3,2,7,0,3,49.47,-0.04,3,1,1
110228,1102,25000,45,0,0,6,2,7,0,6,57.02,0.99,3,1,1
111101,1111,5000,8,0,0,1,1,4,-4,6,53.82,-0.5,3,3,0
111102,1111,12000,28,0,1,-4,-4,-4,-4,1,46.49,-4,4,1,-9
111103,1111,20000,35,0,1,5,-9,4,0,2,56.17,-0.5,4,3,0
111105,1111,25000,40,0,0,5,2,6,1,3,52.74,-0.84,1,1,1
111107,1111,42000,35,0,0,4,-9,3,0,8,53.32,0.9,3,3,0
111108,1111,-4,-4,1,1,4,1,7,1,-4,47.46,0.03,-4,-4,-4
111109,1111,43000,45,0,0,3,2,7,0,3,57.49,0.61,1,1,0
111112,1111,-4,-4,0,0,6,1,4,-4,-4,29.4,1.04,-4,-4,-4
111113,1111,105000,18,0,0,4,2,6,0,3,47.23,0.33,3,3,0
111114,1111,30000,35,0,0,3,-9,7,0,8,51.6,0.65,3,1,1
111115,1111,4000,30,0,0,6,2,2,0,4,38.88,-0.77,1,1,1
111116,1111,1000,-7,0,0,7,2,3,1,3,62.81,0.52,-9,2,-7
111117,1111,70000,48,0,0,6,1,2,-3,6,65.82,-0.27,3,1,0
111118,1111,25000,60,1,0,7,1,7,1,3,58.82,0.99,1,3,1
111119,1111,19000,-7,0,0,2,2,6,1,2,37.68,0.18,4,1,-7
111120,1111,20000,28,0,0,6,1,7,0,6,69.34,1.13,3,1,1
111121,1111,-4,-4,0,1,7,1,4,-4,-4,40.83,0.47,-4,-4,-4
111122,1111,0,20,0,0,2,2,6,0,4,47.55,0.55,1,1,1
111124,1111,40000,40,0,0,2,2,4,1,6,54.35,-0.69,3,1,1
111125,1111,25000,35,0,0,3,2,5,0,6,48.41,0.7,3,1,1
111126,1111,40000,40,0,0,6,1,7,0,6,67.23,0.98,3,2,1
111128,1111,42000,40,0,0,6,1,7,0,6,59.74,1.29,3,3,0
111130,1111,0,-3,0,0,6,1,7,0,3,72.2,1.29,3,1,0
111131,1111,50000,40,0,0,7,1,2,-1,6,65.31,1.29,1,3,1
111132,1111,11000,30,0,0,-4,-4,-4,-4,3,41.49,-4,3,1,1
111133,1111,-4,-4,0,0,3,2,3,-4,-4,45.94,0.36,-4,-4,-4
111134,1111,11000,-3,0,0,1,2,4,1,2,34.06,-0.88,4,1,0
111161,1111,26000,35,0,0,-8,-8,-8,-8,6,-8,-8,3,1,0
111162,1111,40000,40,0,0,-8,-8,-8,-8,6,-8,-8,1,3,1
111201,1112,-8,-8,0,0,3,2,7,0,-8,35.05,0.21,-8,-8,-8
111202,1112,41000,35,0,0,4,2,7,0,6,68.85,0.05,3,1,0
111203,1112,10000,30,0,0,5,1,7,0,6,63.42,-0.48,3,1,1
111204,1112,15000,50,0,0,3,2,7,1,4,41.28,-0.21,3,1,1
111206,1112,20000,40,0,0,3,2,7,0,3,55.2,0.01,3,1,0
111208,1112,27000,55,0,0,3,2,5,-4,6,49.85,-0.3,3,3,0
111210,1112,22000,25,0,0,3,2,7,0,6,63.2,-0.29,3,1,0
111211,1112,32000,30,0,0,4,1,7,0,6,60.35,0.18,3,1,0
111213,1112,50000,40,0,0,6,2,7,0,3,68.43,1.03,1,1,1
111214,1112,23000,40,0,0,5,2,7,1,3,58.16,0.94,3,1,1
111216,1112,20000,-7,0,1,2,1,7,-4,1,46.54,0.11,4,3,-7
111217,1112,0,-3,0,1,1,2,7,-7,1,40.98,-1.06,4,1,1
111218,1112,0,-3,0,0,2,2,7,0,2,33.88,-1.07,4,1,-3
111219,1112,12000,35,0,0,1,1,6,-4,2,50.41,-1.1,4,1,0
111220,1112,38000,40,0,0,4,2,7,0,6,59.66,-0.43,3,1,0
111221,1112,-4,-4,0,0,4,1,7,1,-4,58.24,0.41,-4,-4,-4
111222,1112,-4,-4,0,1,2,1,7,0,-4,44.56,-0.66,-4,-4,-4
112101,1121,19500,25,0,0,2,2,7,0,3,39.92,-0.68,3,1,0
112102,1121,29000,40,0,1,-9,-8,-8,-4,2,-8,-8,4,1,0
112104,1121,6000,40,0,0,6,1,7,0,10,58.9,1.12,3,1,1
112105,1121,53000,35,0,0,2,2,7,1,3,56.54,-1.01,1,1,1
112106,1121,35000,80,0,0,3,1,7,0,3,46.7,0,3,3,1
112107,1121,8000,40,0,0,2,2,7,1,6,57.55,-0.91,1,1,0
112108,1121,30000,50,0,1,2,1,6,0,1,40.06,-1.07,4,1,0
112109,1121,31000,-7,0,0,-4,-4,-4,-4,6,43.54,-4,3,1,-7
112110,1121,42000,75,0,0,3,1,7,0,6,51.58,-0.41,1,1,1
112111,1121,-4,-4,0,0,2,2,7,0,-4,49.19,-0.5,-4,-4,-4
112112,1121,28000,37,0,0,5,2,7,0,3,42.68,-0.09,3,1,1
112113,1121,24000,42,0,0,4,1,6,0,3,61.37,0.39,1,1,1
112114,1121,-4,-4,0,0,4,1,7,0,-4,62.32,-0.29,-4,-4,-4
112115,1121,60000,50,0,0,2,2,7,0,6,58.43,0.25,3,1,0
112116,1121,15000,60,0,0,6,2,7,0,3,48.99,0.48,3,1,0
112118,1121,19500,35,0,0,3,2,7,-4,2,54.44,-0.33,4,1,0
112120,1121,24000,50,0,0,7,2,7,-4,4,27.18,0.88,3,1,1
112122,1121,32000,50,0,0,4,1,7,1,4,49.69,-0.15,2,2,0
112123,1121,-4,-4,0,1,-9,-8,-8,-4,-4,-8,-8,-4,-4,-4
112124,1121,-4,-4,0,0,2,1,6,-7,-4,38.79,-1.07,-4,-4,-4
112162,1121,14000,-9,0,0,-8,-8,-8,-8,2,-8,-8,4,-9,-9
112201,1122,39000,-9,0,0,6,1,2,0,6,72.41,0.81,3,-9,-9
112203,1122,65000,50,0,0,8,1,7,0,6,56.68,1.63,3,1,0
112206,1122,5000,30,0,0,7,2,7,1,8,60.46,1.22,3,1,0
112209,1122,52000,40,0,0,4,1,6,0,6,56.23,0.59,1,1,1
112210,1122,41000,42,0,0,6,1,7,1,6,46.4,1.06,3,1,1
112211,1122,26000,40,0,0,5,2,7,0,6,63.41,0.63,3,1,1
112212,1122,85000,75,0,0,6,2,2,-7,8,47.49,0.02,3,1,1
112213,1122,-4,-4,0,0,6,1,2,-7,-4,62.19,0.6,-4,-4,-4
112214,1122,10000,-9,0,0,7,1,4,1,3,49.27,1.35,3,1,0
112215,1122,105000,60,0,0,7,1,2,0,8,51.25,1.61,3,4,0
112216,1122,42000,45,0,0,6,2,7,0,7,59.72,0.98,3,3,1
112218,1122,25000,40,0,0,6,2,7,1,3,52.25,1.15,1,4,0
112219,1122,0,-3,0,0,7,2,2,1,6,67.54,1.27,1,1,-3
112220,1122,2000,30,0,0,7,1,7,1,10,67.54,1.28,3,3,0
112221,1122,120000,40,0,0,3,1,6,1,10,64.83,0.56,3,1,1
112223,1122,-4,-4,0,0,6,2,7,0,-4,66.31,1.45,-4,-4,-4
112224,1122,60000,40,0,0,-4,-4,-4,-4,10,55.95,-4,3,1,0
112225,1122,35000,40,0,0,7,2,3,0,6,59.74,1.54,1,1,0
112226,1122,65000,40,0,0,7,2,7,1,3,53.95,0.01,1,1,0
112228,1122,45000,45,0,0,6,1,7,0,3,60.51,0.49,1,3,1
112229,1122,55000,45,0,0,-4,-4,-4,-4,3,58.87,-4,1,1,0
112231,1122,35000,60,0,0,3,1,7,0,4,33.28,0.33,3,1,1
112232,1122,0,-3,0,0,3,1,2,0,7,65.49,1.08,1,3,-3
112233,1122,40000,50,0,0,7,2,2,0,3,66.21,1.61,1,3,0
112234,1122,40000,40,0,0,5,1,2,0,6,67.51,0.15,3,1,0
113101,1131,-4,-4,0,0,2,2,6,1,-4,37.02,-0.47,-4,-4,-4
113102,1131,75000,50,0,0,4,2,7,0,8,54.12,0.57,3,1,1
113103,1131,30000,40,0,0,6,2,7,-4,4,41.03,0.23,3,3,1
113105,1131,38000,30,0,0,7,2,7,0,8,52.87,0.53,3,1,1
113106,1131,36000,60,0,0,2,1,7,1,8,56.43,0.12,3,1,0
113107,1131,65000,38,0,0,3,2,7,0,6,57.33,-0.16,3,1,0
113109,1131,25000,28,0,0,4,2,7,0,6,50.34,-0.07,3,1,0
113110,1131,42000,-7,0,0,1,1,1,1,2,32.72,-0.88,4,1,-7
113111,1131,9000,40,1,1,6,2,7,1,3,43.2,0.1,3,3,0
113112,1131,32000,-7,0,0,4,2,5,0,3,38.08,0.36,2,1,-7
113113,1131,50000,45,0,0,6,1,5,1,6,63.36,0.4,3,1,0
113114,1131,29000,40,0,0,2,1,7,0,3,47.87,0.37,1,1,0
113116,1131,26000,-7,0,0,2,2,7,0,4,42.37,-0.74,3,1,-7
113117,1131,30000,35,0,0,2,2,7,-4,2,49.32,-0.3,4,1,0
113118,1131,20000,40,0,0,4,2,7,0,4,56.96,0.24,3,1,0
113119,1131,30000,-7,0,0,7,1,7,0,6,43.24,0.58,3,1,-7
113120,1131,30000,30,0,0,4,2,7,0,6,57.07,0.75,3,1,1
113121,1131,20000,45,0,0,3,2,7,0,6,52.33,0.35,3,1,1
113124,1131,53000,-7,0,0,2,1,7,0,4,29.85,0.24,3,1,-7
113126,1131,68000,45,0,0,7,1,2,0,6,49.88,1.29,3,1,0
113127,1131,38000,35,0,0,2,2,7,0,8,51.98,0.12,3,1,1
113128,1131,20000,-9,0,0,7,2,2,-4,6,45.74,0.71,1,-9,1
113130,1131,43000,35,0,0,5,2,7,0,6,55.79,0.74,1,1,1
113131,1131,9000,18,0,0,3,2,7,0,3,58.63,0.41,1,1,0
113132,1131,80000,40,0,0,3,2,7,0,6,42.03,0.14,3,1,1
113133,1131,2500,40,0,1,2,1,4,0,3,45.81,-0.43,3,1,0
113201,1132,35000,40,0,0,2,1,7,0,6,48.18,-0.09,3,1,0
113202,1132,-4,-4,0,0,2,2,3,-4,-4,38.56,0.1,-4,-4,-4
113203,1132,24000,35,0,0,-4,-4,-4,-4,5,49.01,-4,1,1,0
113204,1132,40000,40,0,0,7,-9,7,0,8,56.68,1.54,3,1,1
113205,1132,20000,8,0,0,6,2,6,0,3,46.57,0.64,1,1,1
113206,1132,40000,-7,1,1,5,1,6,0,2,55.49,-0.06,4,1,-7
113207,1132,30000,55,0,0,1,1,4,-4,3,39.26,-0.52,1,1,1
113208,1132,13000,12,0,0,1,-8,-8,-7,2,-8,-8,4,1,1
113209,1132,30000,-7,0,0,5,1,2,0,6,50.01,0.7,3,1,-7
113210,1132,-8,-8,0,0,3,-8,-8,0,-8,-8,-8,-8,-8,-8
113211,1132,40000,-7,0,0,5,2,3,0,3,42.23,-0.69,-9,1,-7
113212,1132,24000,55,0,0,5,2,7,0,3,53.94,-0.02,3,1,0
113213,1132,65000,40,0,0,1,2,2,-7,8,59.9,-1.02,3,1,1
113214,1132,35000,50,0,0,2,2,3,-7,5,55.15,0.25,3,1,0
113215,1132,50000,50,0,0,3,2,7,1,8,58.02,0.1,1,1,0
113216,1132,38000,45,0,0,3,1,4,1,4,60.22,0.12,3,1,1
113217,1132,50000,52,0,0,6,1,6,1,3,56.91,-0.03,1,3,1
113218,1132,41000,50,0,0,2,1,7,-4,5,41.92,-0.76,1,1,0
113219,1132,24000,40,1,1,5,1,4,0,3,53.45,0.3,1,1,0
113220,1132,-4,-4,0,0,5,2,3,-4,-4,44.23,0.33,-4,-4,-4
113221,1132,75000,40,0,0,7,2,7,1,6,71.66,0.98,3,1,1
113222,1132,27000,37,0,0,7,2,7,0,5,63.89,1.22,3,1,0
113223,1132,55000,-7,0,0,2,-8,-8,-9,3,-8,-8,3,1,-7
113225,1132,10000,40,1,1,2,1,2,0,2,40.33,-0.2,4,1,0
113226,1132,30000,-7,0,0,2,2,3,-4,2,37.97,-1.12,4,3,-7
113227,1132,30000,60,0,0,2,1,3,0,4,39.56,-0.19,3,1,0
113228,1132,50000,40,0,0,7,2,6,0,8,42.19,0.56,3,1,1
113229,1132,27000,60,0,0,3,2,2,0,6,58.04,1.07,1,3,0
113230,1132,-4,-4,0,0,-4,-4,-4,-4,-4,53.97,-4,-4,-4,-4
113231,1132,30000,-7,0,0,2,1,5,1,2,28.46,-0.37,4,1,-7
113232,1132,27000,48,0,0,3,1,7,1,2,48.29,0.39,4,1,1
113233,1132,-4,-4,0,0,3,2,4,0,-4,38.05,-0.97,-4,-4,-4
113234,1132,25000,75,0,0,4,2,2,0,8,66.11,0.23,2,1,0
113261,1132,12000,30,0,0,-8,-8,-8,-8,3,-8,-8,1,1,0
113262,1132,48000,40,0,0,-8,-8,-8,-8,6,-8,-8,3,2,1
114101,1141,0,-3,0,0,6,1,7,0,3,58.04,0.77,1,3,-3
114102,1141,75000,40,0,0,6,1,7,0,6,62.16,0.77,3,3,0
114103,1141,0,-3,0,0,6,2,7,0,6,52.2,0.44,3,1,-3
114104,1141,250000,90,0,0,6,1,7,0,6,66.31,0.61,3,1,1
114105,1141,30000,40,0,0,5,2,2,1,3,48.66,0.08,2,4,0
114106,1141,120000,-7,0,0,4,1,7,0,6,69.43,0.12,3,1,-7
114107,1141,24000,45,0,0,4,2,7,0,6,62.57,0.67,3,1,1
114108,1141,20000,35,0,0,6,1,7,0,6,53.82,0.76,3,4,1
114109,1141,30000,40,0,0,2,2,7,0,3,53.76,-0.18,3,1,0
114111,1141,15000,50,0,0,6,-8,-8,0,6,-8,-8,3,4,0
114112,1141,46000,-9,1,1,5,1,7,1,2,53.77,-0.06,4,-9,-9
114113,1141,12000,30,0,0,6,2,7,0,6,48.73,0.78,3,1,0
114114,1141,18000,32,0,0,5,2,7,0,3,50.48,-0.19,1,1,1
114115,1141,28000,38,0,0,8,2,7,0,6,59.49,1.27,1,1,0
114116,1141,70000,50,0,0,7,-9,7,0,6,59.14,1.22,3,1,0
114117,1141,13000,-7,0,0,2,2,6,1,2,44.31,0.06,4,1,-7
114118,1141,42000,50,0,0,4,1,7,0,3,49.62,0.18,3,1,0
114119,1141,0,45,0,0,6,1,7,0,6,65.71,1.05,1,1,-3
114121,1141,15000,-9,0,0,6,2,7,0,8,56.89,0.86,3,4,0
114122,1141,55000,50,0,0,6,2,3,1,7,58.61,0.13,3,4,1
114123,1141,65000,50,0,0,8,1,7,0,3,46.6,0.46,3,1,0
114124,1141,21000,35,0,0,7,2,7,0,6,71.42,0.67,3,1,1
114125,1141,38000,40,0,0,7,1,7,0,6,65.33,1.24,1,1,0
114126,1141,0,-3,0,0,-4,-4,-4,-4,8,65.65,-4,2,3,0
114127,1141,18000,40,0,0,6,2,7,0,6,61.89,0.25,3,1,0
114128,1141,-8,-8,0,0,2,1,7,1,-8,63.29,-0.54,-8,-8,-8
114129,1141,28000,45,0,0,7,1,7,0,6,76.37,1.39,3,1,1
114130,1141,0,-3,0,0,6,2,7,1,3,54.3,0.89,2,1,-3
114201,1142,-4,-4,0,0,2,2,7,1,-4,54.66,0.1,-4,-4,-4
114202,1142,17000,20,0,0,3,2,7,0,7,45.36,0.27,3,1,1
114203,1142,-4,-4,0,0,6,1,7,0,-4,59.95,-0.23,-4,-4,-4
